trade_id,ticker,trade_date,open_price,high_price,low_price,close_price,volume,market_cap_usd,pe_ratio,dividend_yield,beta,sector,portfolio,currency,analyst_rating,shares_held,purchase_price
Trd00272,GOOGL,09-08-2021,557.57,559.29,517.45,438.495,17852070,1949394570,9.56,0.051,0.434,Healthcare,Portfolio_C,Gbp,Sell,986,578.37
Trd01942,AMZN,10-08-2021,333.04,347.84,325.45,345.22,29375796,1949394570,44.47,4.138,0.302,Technology,Portfolio_C,Usd,Sell,1292,348.88
Trd00312,BAC,10-08-2021,203.07,209.46,190.43,198.64,3050983,308328412.1,20.87,0.412,1.402,Consumer,Portfolio_C,Usd,Buy,1962,203.69
Trd01728,INTC,10-08-2021,782.64,808.36,704.51,722.07,30487978,3070550686,32.52,4.8,1.463,Financial,Portfolio_B,Eur,Sell,374,616.28
Trd00454,NVDA,12-08-2021,189.33,205.9,185.1,203.16,7853834,1919296199,43.73,4.487,2.342,Healthcare,Portfolio_A,Usd,Sell,4209,236.47
Trd00513,NFLX,16-08-2021,185.5,191.48,185.25,188.49,33040356,1215809130,74.45,1.201,2.19,Technology,Portfolio_C,Usd,Buy,287,223.14
Trd00166,BAC,17-08-2021,454.46,461.63,442.19,457.11,48084594,1949394570,73.45,0.035,1.243,Energy,Portfolio_B,Usd,Buy,3485,422.54
Trd00002,AMZN,18-08-2021,105.68,109.01,101.91,106.56,20640714,454727111,68.19,3.965,1.246,Healthcare,Portfolio_A,Gbp,Buy,1191,103.78
Trd00427,META,18-08-2021,135.56,137.27,130.76,133.79,47679576,660620769.8,50.01,4.567,0.443,Healthcare,Portfolio_B,Usd,Buy,4894,126.19
Trd01903,AMD,19-08-2021,373.29,400.45,359.15,438.495,44000896,3750372580,45.99,1.11,1.624,Healthcare,Portfolio_B,Gbp,Buy,4111,393.43
Trd01991,META,19-08-2021,326.77,336.21,305.74,313.7,46804771,904432861.8,15.58,1.462,2.107,Consumer,Portfolio_B,Gbp,Sell,2564,357.21
Trd00577,BRK,20-08-2021,562.64,582.36,545.4,577.99,6305291,2309793693,50.17,2.406,1.85,Energy,Portfolio_B,Usd,Sell,2499,678.19
Trd00098,META,20-08-2021,184.24,192,175.41,192,1352964,448517184,10.82,0.713,0.345,Healthcare,Portfolio_A,Usd,Buy,2599,198.65
Trd00295,AMD,23-08-2021,177.38,183.86,168.06,175.43,16849571,253200575,43.73,4.896,0.507,Consumer,Portfolio_B,Usd,Buy,3437,204.76
Trd01701,MSFT,23-08-2021,326.77,336.11,295.96,302.6,25562169,2912325587,10.92,2.89,1.856,Technology,Portfolio_A,Eur,Buy,4040,359.24
Trd01303,GS,24-08-2021,773.47,795.12,753.06,795.12,31957516,4222895042,22.3,4.299,2.093,Technology,Portfolio_B,Usd,Sell,3720,653.67
Trd01989,TSLA,24-08-2021,100.95,105.77,88.89,93.26,44381177,441275917.2,78.14,0.161,1.302,Consumer,Portfolio_C,Usd,Buy,461,81.84
Trd00794,BAC,25-08-2021,676.8,725.31,673.83,696.51,13222651,3113435222,43.73,3.232,2.108,Financial,Portfolio_B,Usd,Sell,1143,806.9
Trd01002,JPM,25-08-2021,701.04,727.3,677.14,724.38,25562169,811186801.7,78.05,0.708,1.402,Technology,Portfolio_B,Eur,Sell,2797,716.5
Trd01923,BAC,26-08-2021,79.57,81.81,79.09,81.16,22791745,779195814.9,46.09,3.584,0.44,Healthcare,Portfolio_A,Usd,Buy,1746,70.15
Trd00988,TSLA,27-08-2021,414.05,415.45,371.51,389.03,48313294,1090351887,14.68,4.724,0.706,Financial,Portfolio_C,Gbp,Sell,2318,465.48
Trd01105,BRK,31-08-2021,283.54,285.94,271.36,276.22,6961529,1948161982,43.73,3.537,0.808,Energy,Portfolio_A,Usd,Buy,2715,311.97
Trd01368,BAC,02-09-2021,638.57,663.2,615.52,620.62,32015454,1952698908,20.59,0.87,2.285,Technology,Portfolio_C,Eur,Sell,3539,657
Trd00482,NFLX,02-09-2021,99.69,101.92,91.48,95.69,33378488,1949394570,43.23,2.396,1.237,Technology,Portfolio_A,Eur,Buy,1198,104.2
Trd00543,MSFT,07-09-2021,221.12,222.49,206.81,208.36,25075637,1910174471,30,3.508,1.091,Consumer,Portfolio_B,Gbp,Sell,2791,196.22
Trd01294,JPM,08-09-2021,183.68,191.41,172.12,178.4,12491250,921229234.4,75.14,4.696,2.01,Healthcare,Portfolio_B,Usd,Sell,137,169.11
Trd00944,AMD,09-09-2021,373.64,383.25,343.27,438.495,27637647,1858000000,33.53,1.672,0.303,Consumer,Portfolio_B,Eur,Sell,2914,335.25
Trd00793,GS,09-09-2021,153.33,158.45,149.28,158.13,18715406,260843341.5,53.66,4.372,1.069,Healthcare,Portfolio_A,Gbp,Sell,1293,138.31
Trd01379,JPM,10-09-2021,162.28,174.93,161.43,168.19,19567281,1416493657,43.73,4.469,0.857,Financial,Portfolio_A,Usd,Sell,4564,197.09
Trd00241,NFLX,10-09-2021,748.92,827.29,724.76,438.495,43764822,7468594806,12.91,1.073,2.167,Energy,Portfolio_A,Eur,Sell,4220,872.28
Trd00243,AMD,13-09-2021,84.43,87.69,76.98,78.45,6801342,704883134.7,60.67,1.114,0.703,Healthcare,Portfolio_C,Eur,Buy,551,77.01
Trd01528,AMZN,13-09-2021,304.14,307.09,296.13,296.55,16999222,483291983.3,46.21,0.824,2.156,Energy,Portfolio_C,$,Sell,2609,269.9
Trd00174,GOOGL,13-09-2021,385.06,415.39,382.57,405.85,9698250,2954981269,68.02,4.562,1.53,Energy,Portfolio_B,Usd,Buy,4443,378.85
Trd00035,META,13-09-2021,528.51,574.66,524.58,563.26,26438508,4413277846,67.22,0.832,2.309,Energy,Portfolio_C,Gbp,Sell,4630,526.17
Trd01920,GOOGL,16-09-2021,458.11,461.33,441.4,458.77,26836846,2782928640,22.07,2.94,2.351,Financial,Portfolio_C,Usd,Buy,2429,456.29
Trd01996,NVDA,17-09-2021,318.8,333.01,308.67,327,5796997,1949394570,18.08,1.899,1.569,Healthcare,Portfolio_B,Eur,Buy,323,331.44
Trd01811,GS,20-09-2021,323.2,352.31,308.88,348.89,19962719,1000912030,51.03,3.998,2.418,Technology,Portfolio_A,Eur,Buy,4999,415.1
Trd00434,NVDA,20-09-2021,331.91,341.41,310.32,325.01,45958194,827946399.5,8.86,4.748,1.288,Healthcare,Portfolio_B,Usd,Buy,3959,263.84
Trd01900,WFC,21-09-2021,57.97,60.13,56.25,58.26,6034003,144254440,58,4.648,1.293,Consumer,Portfolio_B,Usd,Sell,2425,66.41
Trd00276,AAPL,22-09-2021,553.9,609.29,535.4,594.95,9237500,1949394570,57.62,3.652,1.402,Technology,Portfolio_C,Usd,Sell,3782,619.8
Trd01981,GS,22-09-2021,710.82,787.83,684.22,755.61,35608417,1949394570,67.9,3.131,0.46,Healthcare,Portfolio_C,Usd,Sell,4246,864.28
Trd00474,NVDA,22-09-2021,450.27,464.63,441.57,444.58,9653557,4415235570,34.1,3.346,0.418,Technology,Portfolio_C,Usd,Buy,1568,480.53
Trd01122,JPM,24-09-2021,398.81,399.73,372.93,373.17,25562169,3005389527,43.73,2.348,1.699,Healthcare,Portfolio_C,Usd,Buy,10,332.74
Trd00333,NFLX,24-09-2021,310.36,325.69,306.78,311.71,33321226,1044145273,49.67,0.635,2,Healthcare,Portfolio_B,Usd,Sell,1478,355.78
Trd00539,GOOGL,27-09-2021,296.07,309.58,278.87,438.495,11262665,1297992673,5.79,3.849,0.815,Technology,Portfolio_B,Gbp,Buy,3009,280.6
Trd00400,TSLA,27-09-2021,769.94,803.5,767.63,795.03,25562169,3674344039,43.73,0.32,1.227,Technology,Portfolio_A,Usd,Sell,4007,716.55
Trd01228,AMD,28-09-2021,528.91,541.35,501.66,518.33,25562169,4061832919,44.29,4.8,2.226,Energy,Portfolio_C,Eur,Sell,362,420.68
Trd00867,AMZN,28-09-2021,280.62,292.08,261.74,263.31,12223647,819978410.6,41.06,3.246,0.77,Financial,Portfolio_A,Eur,Sell,2088,251.06
Trd01531,GOOGL,28-09-2021,329.9,339.42,308.28,308.43,15740403,902263541.5,76.66,4.208,2.006,Technology,Portfolio_C,Usd,Sell,4232,253.1
Trd00853,MSFT,28-09-2021,450.15,477.67,437.65,457.78,16427649,1042035001,44.4,2.406,1.927,Financial,Portfolio_C,Usd,Sell,2115,457.48
Trd00399,TSLA,28-09-2021,313.93,327.55,299.32,313.78,34753561,2630156675,58.97,1.301,1.797,Consumer,Portfolio_B,Gbp,Sell,2569,328.74
Trd01725,BRK,29-09-2021,582.47,604.92,545.62,554.75,2012020,1949394570,59.09,2.011,0.686,Financial,Portfolio_C,Gbp,Sell,3047,507.1
Trd00148,META,29-09-2021,407.19,429.2,388.36,422.52,19646529,2156299554,8.69,3.476,0.807,Consumer,Portfolio_B,Usd,Sell,3252,384.43
Trd00252,GS,30-09-2021,788.31,819.76,759.75,761.76,25562169,4677177453,24.96,4.58,1.402,Energy,Portfolio_C,Eur,Sell,2390,906.15
Trd00523,NFLX,30-09-2021,380.21,423.19,366.83,405.08,25030607,3431322093,5.56,0.51,0.553,Consumer,Portfolio_B,Usd,Sell,2359,331.35
Trd00982,TSLA,30-09-2021,409.82,437.8,393.05,417.96,37938256,1155088049,24.82,1.556,2.427,Financial,Portfolio_A,Usd,Sell,2317,492.61
Trd00187,NFLX,04-10-2021,462.31,463.67,450.28,460.75,39565025,578800600.5,55.41,4.27,1.809,Technology,Portfolio_B,Gbp,Buy,2448,378.92
Trd00025,GOOGL,05-10-2021,357.9,385.16,345.8,380.28,34488127,2080435444,50.54,0.123,1.438,Consumer,Portfolio_C,Usd,Buy,2245,396.67
Trd01163,GS,05-10-2021,798.04,835.01,742.04,777.68,38043891,1226248935,32.85,0.586,1.583,Consumer,Portfolio_B,Usd,Buy,3778,776.45
Trd00334,MSFT,06-10-2021,74.55,80.45,74.42,79.13,25562169,1949394570,14.34,2.406,1.222,Financial,Portfolio_B,Usd,Sell,4283,66.07
Trd01467,AMZN,07-10-2021,761.86,820.41,739.92,803.46,25562169,3263570960,43.73,3.656,0.76,Consumer,Portfolio_A,Gbp,Sell,625,963
Trd01840,WFC,07-10-2021,286.74,311.92,279.95,297.95,33819849,483054119.1,24.6,4.791,1.23,Financial,Portfolio_A,Eur,Sell,577,271.61
Trd00612,GS,08-10-2021,76.52,76.59,72.87,74.96,26994547,555361249.3,68.03,3.683,2.104,Healthcare,Portfolio_B,Eur,Sell,656,67.45
Trd00377,JPM,08-10-2021,94.68,95.21,93.54,95.16,10813458,574753838.9,30.57,0.086,0.509,Consumer,Portfolio_C,Gbp,Buy,1641,78.63
Trd00180,GS,11-10-2021,513.64,560.81,512.52,438.495,2894026,1462854613,51.28,0.8,2.152,Healthcare,Portfolio_A,Usd,Sell,324,513.97
Trd01596,NVDA,11-10-2021,276.58,276.94,257.26,261.05,37408829,1439747398,72.63,2.406,1.846,Technology,Portfolio_A,Usd,Sell,4551,271.15
  Trd00535  ,META,13-10-2021,53.62,54.72,49.45,50.46,13529865,104679875.5,11.47,2.05,1.465,Healthcare,Portfolio_A,Usd,Sell,3888,45.48
Trd01767,AMZN,14-10-2021,474.21,511.7,464.16,488.81,41817661,3020997820,6.21,3.51,0.798,Healthcare,Portfolio_C,Usd,Sell,2538,411.31
Trd01522,BRK,18-10-2021,197.53,202.26,176.47,185.21,1737390,304580623.2,16.86,4.176,1.177,Healthcare,Portfolio_A,Usd,Buy,312,213.79
Trd00346,NFLX,18-10-2021,417.52,428.6,384.83,386.23,4469576,826525247.9,53.71,2.331,1.071,Healthcare,Portfolio_B,Usd,Buy,4678,443.49
Trd01706,WFC,18-10-2021,553.47,556.12,501.45,525.41,5063387,1904472016,71.9,2.293,1.108,Energy,Portfolio_B,Usd,Buy,889,442.16
Trd01252,MSFT,19-10-2021,263.34,282.14,250.54,276.9,36434543,1701410666,42.28,4.779,1.104,Technology,Portfolio_C,Eur,Buy,542,260.47
Trd00097,WFC,19-10-2021,269.14,272.53,256.79,266.41,1048748,841891032.5,43.73,4.722,2.399,Technology,Portfolio_C,Usd,Sell,1827,238.64
Trd00598,GS,20-10-2021,323.24,330.72,304.13,319.18,21870777,688048027.3,20.26,0.973,1.144,Healthcare,Portfolio_C,Usd,Buy,4651,265.69
Trd00502,AAPL,21-10-2021,640.25,697.83,610.48,685.2,25562169,3275618471,56.98,4.425,0.413,Energy,Portfolio_A,Gbp,Buy,4621,694.16
Trd00826,AAPL,22-10-2021,654.66,717.04,634.65,701.46,18139809,4300440121,37.72,1.295,1.391,Consumer,Portfolio_B,Gbp,Buy,4955,662.41
Trd01846,GOOGL,25-10-2021,286.68,301.66,275.12,298.73,46907623,404181988.7,7.56,2.406,0.543,Technology,Portfolio_B,Gbp,Buy,3023,344.52
Trd00411,BAC,26-10-2021,654.77,671.27,588.3,604.46,26132065,3831447081,25.16,2.406,1.402,Financial,Portfolio_C,Usd,Sell,1554,526.9
Trd00673,GS,26-10-2021,555.52,558.16,503.17,511.56,4834644,3043802462,14.29,1.403,1.402,Energy,Portfolio_B,Usd,Sell,2204,519.12
Trd01394,META,26-10-2021,602.1,659.98,597.18,634.68,15308635,927872964.7,58.71,4.723,1.402,Healthcare,Portfolio_B,Gbp,Sell,1140,560.31
Trd00869,AMD,27-10-2021,692.41,713.64,663.79,697.4,32867177,5901363930,43.73,0.032,2.363,Technology,Portfolio_C,Usd,Sell,201,622.57
Trd01007,AMZN,28-10-2021,766.81,821.61,755.67,821.14,43891728,830038694.2,49.69,2.406,1.402,Technology,Portfolio_B,Eur,Sell,1760,897.22
Trd01321,BAC,28-10-2021,185.7,193.23,176.62,189.22,27268605,1399624199,48.86,2.332,2.492,Healthcare,Portfolio_B,Usd,Sell,2132,171.31
Trd00102,JPM,28-10-2021,368.4,380.26,364.58,369.8,5758446,895613073,14.36,3.928,1.523,Consumer,Portfolio_C,Gbp,Buy,3067,377.72
Trd00767,NFLX,28-10-2021,516.82,562.17,505.22,539.83,27566456,4127535861,31.5,0.454,2.299,Consumer,Portfolio_C,Eur,Sell,3949,592.09
Trd01640,TSLA,29-10-2021,277.55,285.58,255.99,256.85,25562169,587777338,68.46,4.405,2.091,Financial,Portfolio_A,Usd,Buy,762,299.7
Trd01203,BAC,02-11-2021,308.5,312.92,279.23,291.81,12550893,1985982698,8.27,2.78,2.248,Healthcare,Portfolio_C,Usd,Sell,1218,345.32
Trd00864,BAC,03-11-2021,714.81,735.15,661.49,676.02,10178286,6350462250,70.5,4.026,2.463,Technology,Portfolio_C,Gbp,Sell,3572,636.27
Trd01703,MSFT,04-11-2021,171.49,178.84,159.71,167.39,4426890,399880147.1,61.12,2.086,2.078,Financial,Portfolio_B,Usd,Buy,3189,155
Trd00254,TSLA,04-11-2021,188.04,197.94,186.32,189.55,13378920,1443403347,43.73,2.391,1.96,Consumer,Portfolio_C,Gbp,Sell,3856,153.25
Trd01593,TSLA,04-11-2021,747.59,770.22,695.45,715.58,16626607,3298954036,10.14,3.885,0.989,Consumer,Portfolio_B,Gbp,Buy,2555,717.65
Trd00820,META,08-11-2021,543.98,562.4,509.57,521.34,13486211,1279334473,43.73,0.217,0.892,Healthcare,Portfolio_C,Usd,Buy,893,544.52
Trd00876,MSFT,08-11-2021,528.85,545.66,473.33,494.24,32216180,984814221.9,24.93,0.312,0.454,Energy,Portfolio_B,Usd,Sell,259,413.06
Trd01696,GS,10-11-2021,294.96,308.77,287.24,438.495,38433512,2188286784,34.73,3.193,2.198,Technology,Portfolio_A,Eur,Buy,4367,320.22
Trd01459,AAPL,11-11-2021,308.03,314.82,298.58,299.94,22488042,2542591380,32.27,2.546,1.402,Healthcare,Portfolio_A,Eur,Sell,856,329.82
Trd00398,GOOGL,11-11-2021,251.15,255.81,236.43,248.35,9490524,1422084634,69.63,1.845,0.401,Financial,Portfolio_C,Usd,Sell,440,215.98
Trd01551,NVDA,11-11-2021,53.59,58.09,53.02,56.81,24379799,502112003.6,42.97,1.629,0.421,Consumer,Portfolio_A,Usd,Buy,3227,54.71
Trd00965,AMD,12-11-2021,589.88,608.05,577.15,579.31,18040002,5332897874,76.28,3.988,1.199,Technology,Portfolio_B,Usd,Sell,4317,681.06
Trd00584,META,12-11-2021,297.65,331.42,294.79,321.39,9919542,1790285640,70.91,1.774,0.984,Healthcare,Portfolio_C,Usd,Buy,4019,298.09
Trd00031,BRK,16-11-2021,674.25,733.21,669.59,707.08,33623543,4221489623,22.43,2.975,2.193,Energy,Portfolio_A,Usd,Buy,235,796.06
Trd00091,GOOGL,16-11-2021,529.95,533.21,504.4,531.37,30402014,1523446823,31.11,3.123,0.76,Financial,Portfolio_A,Usd,Buy,746,513.76
Trd00432,GOOGL,16-11-2021,81.36,85.84,77.3,84.15,4696979,726112005.3,43.73,3.431,2.269,Technology,Portfolio_C,Usd,Sell,3156,94.69
Trd00052,GOOGL,19-11-2021,528.33,538.24,511.94,529.2,42001186,1632529609,43.67,4.574,1.111,Financial,Portfolio_A,Eur,Sell,1061,552.1
Trd00486,AMZN,22-11-2021,154.65,158.61,141.08,142.58,24533538,411216831.5,20.17,1.367,2.289,Healthcare,Portfolio_C,Gbp,Buy,4842,148.6
Trd00827,BRK,22-11-2021,131.46,137.69,125.63,128.45,25269033,1218543237,9999,3.054,0.361,Consumer,Portfolio_C,Eur,Sell,2953,145.26
Trd01548,GS,22-11-2021,655.03,694.8,638.49,689.8,27059804,1949394570,29.75,2.406,1.048,Energy,Portfolio_B,Usd,Sell,1617,715.38
Trd01444,AAPL,24-11-2021,66.97,70.88,65.29,69.59,8866047,369793187.6,70.14,0.388,1.09,Consumer,Portfolio_B,Usd,Buy,4510,71.63
Trd00974,AMD,24-11-2021,244.19,246.44,230.31,236.07,21665779,1610868970,5.6,3.342,1.775,Consumer,Portfolio_B,Usd,Buy,3819,238.94
Trd00095,GOOGL,26-11-2021,491.4,526.54,484.01,512.66,1151421,2987935253,43.73,3.507,1.605,Technology,Portfolio_B,Usd,Buy,535,563.63
Trd01537,GS,29-11-2021,128.13,133.72,122.43,128.55,40059116,143825982.2,36.85,1.205,1.661,Energy,Portfolio_C,Usd,Sell,3530,137.53
Trd01498,MSFT,29-11-2021,591.34,650.1,561.86,633.08,33945859,6151904254,28.3,2.406,2.497,Financial,Portfolio_C,Usd,Sell,2443,604.13
Trd00068,META,30-11-2021,174.25,176.35,153.89,161.95,7559588,1510840457,41.03,0.139,1.308,Technology,Portfolio_C,Eur,Sell,1772,139.39
Trd00847,GS,02-12-2021,708.83,743.54,688.84,691.95,18372229,2280692802,12.91,4.733,0.678,Energy,Portfolio_C,Usd,Sell,4374,570.67
Trd00950,INTC,06-12-2021,742.37,747.48,704.61,735.7,34244376,2168093922,8.05,2.896,1.597,Financial,Portfolio_C,Usd,Sell,11,612.77
Trd01289,INTC,06-12-2021,355.15,368.4,347.89,438.495,46825550,3563235714,41.09,2.406,1.21,Healthcare,Portfolio_B,Eur,Sell,1284,379.27
Trd00429,META,06-12-2021,258.92,266.88,241.7,249.34,3012893,643847992.1,74.09,3.655,2.323,Healthcare,Portfolio_B,Eur,Sell,2629,231.02
Trd00615,NVDA,06-12-2021,391.53,404.28,368.69,379.78,43306258,1339551661,61.44,0.974,0.54,Healthcare,Portfolio_C,Usd,Buy,3860,405.08
Trd00126,META,07-12-2021,793.56,797.14,761.18,793.14,22613541,6440625160,19,4.964,1.402,Technology,Portfolio_A,Gbp,Sell,1793,922.11
Trd00945,GOOGL,08-12-2021,196.55,198.5,183.1,438.495,49233464,1725504023,43.73,2.406,2.386,Energy,Portfolio_C,Eur,Sell,3318,196.17
Trd00868,JPM,09-12-2021,142.35,148.4,138.67,145.85,39331759,457822712.5,65.01,2.117,1.103,Consumer,Portfolio_A,Usd,Buy,4352,153.7
Trd01133,MSFT,09-12-2021,158.48,174.43,157.15,438.495,45855471,570064787.6,36.83,1.966,2.238,Financial,Portfolio_A,Usd,Buy,109,139.85
Trd01906,BRK,10-12-2021,469.59,470.66,441.48,459.19,11413170,1497409865,26.56,1.088,1.981,Consumer,Portfolio_C,Eur,Sell,622,479.87
Trd00361,NFLX,10-12-2021,495.4,520.14,457.31,477.19,9606705,865254269.3,33.99,2.974,2.133,Financial,Portfolio_A,Eur,Buy,579,467.19
Trd01808,GS,13-12-2021,145.67,152.71,133.47,134.69,19497721,266557436.4,56.19,4.573,1.907,Consumer,Portfolio_C,Gbp,Sell,4218,155.57
Trd00396,AAPL,15-12-2021,220.42,222.51,202.58,209.1,37275980,468516569.4,43.73,0.09,2.214,Energy,Portfolio_A,Usd,Buy,2920,187.8
Trd00992,INTC,15-12-2021,712.09,761.61,705.04,730.66,42633039,3130452125,43.73,3.683,0.735,Financial,Portfolio_C,Eur,Sell,2135,736.68
Trd01709,INTC,15-12-2021,62.88,62.95,62.72,62.86,22540399,1949394570,32.67,1.589,0.503,Technology,Portfolio_A,Usd,Buy,1213,71.73
Trd01109,META,15-12-2021,747.12,789.42,717.83,767.37,36341605,3680682531,71.57,2.444,0.594,Healthcare,Portfolio_B,Gbp,Sell,3529,901.63
Trd00435,NVDA,15-12-2021,602.38,627.05,572.47,604.76,10136240,3976507456,51.75,2.488,1.402,Energy,Portfolio_A,Eur,Sell,3302,489.64
Trd00642,TSLA,15-12-2021,550.86,562.77,496.04,516.68,18298558,2025552488,69.66,0.133,1.037,Financial,Portfolio_C,Gbp,Buy,2415,450.64
Trd01452,BAC,17-12-2021,244.32,263.53,238.61,254.51,30975694,1602856132,27.24,1.904,1.202,Energy,Portfolio_C,Usd,Sell,3327,274.25
Trd00828,GS,17-12-2021,594.6,641.69,570.28,630.81,42396972,1642801451,59.72,4.452,2.416,Financial,Portfolio_C,Eur,Sell,3068,542.18
Trd00021,BAC,20-12-2021,386.41,423.27,381.64,412.21,11836097,3744114972,36.56,2.335,1.838,Healthcare,Portfolio_A,Usd,Sell,2335,343.15
Trd00350,BRK,20-12-2021,197.83,206.56,178.6,186.41,32644953,472756824.3,45.71,0.923,0.483,Energy,Portfolio_A,Eur,Buy,59,212.68
Trd01116,WFC,20-12-2021,134.85,139.81,132.07,132.08,21713072,1150054637,63.49,3.194,1.526,Healthcare,Portfolio_A,Usd,Sell,3473,140.15
Trd00424,BAC,21-12-2021,50.06,51.69,44.14,46.43,39127110,48817105.59,21.56,3.575,1.556,Energy,Portfolio_B,Usd,Sell,2666,52.5
Trd01302,BAC,21-12-2021,590.85,602.84,589.71,590.65,32997321,5466622272,7.57,0.808,1.402,Financial,Portfolio_C,Eur,Buy,3604,593.47
Trd01700,WFC,21-12-2021,335.63,353.07,331.03,338.74,25562169,2658567016,21.93,0.082,0.368,Consumer,Portfolio_A,Gbp,Buy,3694,325.6
Trd01908,WFC,21-12-2021,553.72,569.38,529,547.24,36813844,1888880946,39.19,4.406,1.583,Financial,Portfolio_B,Eur,Sell,2112,581.96
Trd00871,INTC,22-12-2021,642.2,661.19,570.47,595.21,2480034,1949394570,43.73,0.014,1.314,Consumer,Portfolio_C,Usd,Sell,1931,594.46
Trd01074,NFLX,22-12-2021,765.69,781.93,754.76,769.74,40435055,4703193762,26.44,2.416,1.835,Healthcare,Portfolio_A,Eur,Buy,2267,840.78
Trd00369,BRK,27-12-2021,364.59,369.98,335.53,350.68,6001856,2346679021,48.67,4.462,0.552,Technology,Portfolio_C,Usd,Sell,422,298.29
Trd01962,AMZN,28-12-2021,782.56,845.62,753.52,835.5,25562169,1989854372,34.24,3.145,0.392,Consumer,Portfolio_B,Gbp,Buy,3486,901.7
Trd00781,BRK,28-12-2021,341.68,355.44,328.77,340.76,25562169,2611443565,41.38,1.987,1.835,Technology,Portfolio_B,Usd,Buy,4568,370.37
Trd01201,NVDA,28-12-2021,796.83,810.84,726.58,759.43,1366302,3422885429,26.08,4.234,1.97,Financial,Portfolio_B,Usd,Sell,4471,642.7
Trd00694,WFC,29-12-2021,407.02,445.47,401.36,434.8,38166800,1387457235,21.6,2.777,0.939,Healthcare,Portfolio_B,Usd,Sell,3772,374.22
Trd00151,BRK,31-12-2021,222.42,455.31,202.07,438.495,43311895,1467553108,14.2,2.496,1.519,Healthcare,Portfolio_C,Usd,Sell,27,194.28
Trd01391,MSFT,31-12-2021,537.23,549.72,506.47,527.08,28104564,2043120731,63.93,2.288,2.371,Consumer,Portfolio_A,Usd,Buy,3512,507.23
Trd01385,NVDA,03-01-2022,287.82,313.21,276.1,307.56,25562169,1949394570,8.29,0.647,1.286,Financial,Portfolio_A,Usd,Sell,505,264.92
Trd00274,AMZN,04-01-2022,404.11,415.73,386.99,414.6,44208421,3013890752,73.18,2.411,2.136,Energy,Portfolio_A,Eur,Sell,2664,442.67
Trd01580,AAPL,05-01-2022,779.89,797.2,731.76,735.39,20149441,6605331076,11.57,0.408,0.523,Healthcare,Portfolio_C,Eur,Sell,4166,693.98
Trd00635,INTC,05-01-2022,567.56,577.04,505.17,438.495,38092832,2454872368,60.09,4.632,1.171,Financial,Portfolio_A,Usd,Buy,2923,592.4
Trd00921,INTC,05-01-2022,799.87,837.22,749.65,766.94,19713419,4975445789,43.73,1.898,0.967,Financial,Portfolio_B,Usd,Buy,-328,780.49
Trd01810,META,05-01-2022,320.12,335.44,297.18,311.68,21186008,1458648374,49.29,4.508,1.669,Technology,Portfolio_A,Gbp,Sell,2430,281.23
Trd00141,AAPL,06-01-2022,134.68,143.4,130.55,438.495,27409042,371509057.9,21.64,4.885,1.402,Healthcare,Portfolio_C,Usd,Buy,3022,113.25
Trd01579,INTC,06-01-2022,535.48,556.85,516.58,518.82,28985206,1985198321,19.59,4.031,0.405,Technology,Portfolio_A,Usd,Buy,2460,615.84
Trd01579,INTC,06-01-2022,535.48,518.82,495.7705903,518.82,-1000,1985198321,19.59,4.031,0.405,Technology,Portfolio_A,Usd,Buy,2460,615.84
  Trd00528  ,WFC,07-01-2022,712.49,737.58,687.48,711.82,25562169,1331261424,77.77,4.905,2.129,Consumer,Portfolio_B,Usd,Buy,4006,699.87
Trd01277,WFC,12-01-2022,561.41,587.98,505.17,525.71,26415558,1215760626,20.18,2.462,2.408,Healthcare,Portfolio_B,Usd,Buy,81,573.61
Trd01068,JPM,13-01-2022,161.89,177.27,161.24,173.16,17024377,624690457.6,43.73,4.141,1.485,Healthcare,Portfolio_B,Gbp,Buy,1189,199.53
Trd01077,INTC,14-01-2022,115.64,117.91,111.77,117.55,924318,715050302.3,53.11,2.098,0.775,Energy,Portfolio_A,Usd,Sell,1878,105.77
Trd01817,TSLA,14-01-2022,568.99,602.43,554.49,577.34,10933206,3382158177,61.06,3.464,2.063,Financial,Portfolio_C,Usd,Sell,4094,654.64
Trd01205,AMZN,17-01-2022,747.31,780.36,718.98,438.495,16560428,6112371954,61.94,2.079,2.191,Technology,Portfolio_A,Usd,Sell,1123,833.93
Trd00343,NFLX,18-01-2022,752.94,805.26,744.17,786.27,25562169,976596088.7,14.88,2.583,1.547,Technology,Portfolio_A,Eur,Sell,3243,890.54
Trd01947,TSLA,18-01-2022,549.36,581.3,536.41,567.66,1761119,2158717884,66.68,4.917,0.446,Energy,Portfolio_B,Eur,Sell,3119,665.04
Trd00822,AAPL,19-01-2022,265.85,289.97,263.66,285.15,14591656,2595185509,76.79,2.406,0.851,Energy,Portfolio_A,Usd,Buy,2136,232.02
Trd00705,AMD,19-01-2022,671.15,694.11,661.65,681.83,6504810,2614510545,14.15,1.673,1.392,Energy,Portfolio_B,Usd,Buy,2888,685.99
Trd01505,MSFT,19-01-2022,744.3,819.64,744.2,797.66,33382849,6876654778,42.72,2.778,2.381,Healthcare,Portfolio_A,Eur,Buy,3898,906.97
Trd01344,TSLA,19-01-2022,703.78,731.07,628.17,654.29,7800485,3310376329,44.97,2.744,0.693,Technology,Portfolio_C,Usd,Buy,1616,690.41
