trade_id,ticker,company_name,exchange,sector,trade_date,open_price_inr,high_price_inr,low_price_inr,close_price_inr,prev_close_inr,volume,market_cap_cr,pe_ratio,pb_ratio,dividend_yield,beta,52w_high_inr,52w_low_inr,nifty50_weight,portfolio,analyst_rating,shares_held,purchase_price_inr,currency
IN004690,ULTRACEMCO,UltraTech Cement,BSE,INFRASTRUCTURE,12-08-2020,9876.68,10150.41,9767.95,9773.67,9680.65,3147336,2466315.2,42.26,6.68,0.761,1.952,11621.37,7473.85,3.5,MIDCAP_PORTFOLIO,HOLD,1814,7487.67,INR
IN004711,ULTRACEMCO,UltraTech Cement,BSE,INFRASTRUCTURE,12-08-2020,9449.43,9570.2,9069.66,9285.23,9383.75,1717724,7935800.46,65.04,11.82,0.336,1.004,12032.7,8210.78,0,SECTORAL_PORTFOLIO,SELL,1003,9634.4,INR
IN004735,ULTRACEMCO,UltraTech Cement,BSE,INFRASTRUCTURE,12-08-2020,9560.09,10039.64,9558,9835.04,9851.73,718124,5413831.63,78.13,12.7,3.447,0.504,10038.54,8422.83,5.1,SECTORAL_PORTFOLIO,SELL,818,7541.66,INR
IN004747,ULTRACEMCO,UltraTech Cement,BSE,INFRASTRUCTURE,12-08-2020,9683.63,9872.51,9215.74,9683.63,9420.2,741616,8742878.05,78.41,7.61,0.409,1.14,12150.67,8542.15,1.2,SECTORAL_PORTFOLIO,BUY,1199,7146.32,INR
IN004832,ULTRACEMCO,UltraTech Cement,BSE,INFRASTRUCTURE,12-08-2020,9796.3,10256.03,9603.6,10106.74,9999.4,3639942,7190663.53,48.82,13.95,0.531,1.148,10940.25,7582.55,2.3,MIDCAP_PORTFOLIO,BUY,441,9793.79,INR
IN004834,ULTRACEMCO,UltraTech Cement,BSE,INFRASTRUCTURE,12-08-2020,9075.12,9190.48,9006.4,9135.15,9408.96,729624,8178416.55,60.8,2.45,1.098,0.466,13137.79,6476.17,3.5,NIFTY50_PORTFOLIO,BUY,266,7829.69,INR
IN001264,LT,Larsen & Toubro,NSE,INFRASTRUCTURE,01-09-2020,3178.9,3252.02,3062.26,3097.39,3113.93,2141901,2610687.79,26.52,9.81,1.484,0.763,4356.16,2961.42,3.5,SECTORAL_PORTFOLIO,BUY,1768,3659.94,INR
IN001277,LT,Larsen & Toubro,NSE,INFRASTRUCTURE,01-09-2020,3140.8,3145.34,2924.2,2924.37,3040.28,178660,1284491.73,36.33,14.94,1.642,1.525,4207.49,2124.95,3.5,NIFTY50_PORTFOLIO,SELL,465,2912.32,INR
IN004840,AXISBANK,Axis Bank,BSE,FINANCE,03-09-2020,1133.64,1136.53,1076.46,1082.03,1077.27,2152470,490321.97,77.9,14.99,1.881,0.727,1367.56,827,5.1,MIDCAP_PORTFOLIO,HOLD,1722,1088,INR
IN004858,AXISBANK,Axis Bank,BSE,FINANCE,03-09-2020,1148.19,1258.31,1114.75,1148.19,1217.06,1232691,985858.04,65.87,4.44,3.289,1.732,1364.1,726.7,0.5,MIDCAP_PORTFOLIO,BUY,1199,826.89,INR
IN004860,AXISBANK,Axis Bank,BSE,FINANCE,03-09-2020,1046.08,1110.1,1042.09,1086.08,1087.62,4825376,144176.15,24.62,10.2,1.165,1.686,1182.44,909.93,5.1,NIFTY50_PORTFOLIO,BUY,1022,976.03,INR
IN004919,AXISBANK,Axis Bank,BSE,FINANCE,03-09-2020,1082.2,1095.4,1044.87,1061.26,1061.76,2403831,594795.86,38.32,6.24,3.707,0.627,1406.44,923.92,5.1,NIFTY50_PORTFOLIO,BUY,1385,1320.57,INR
IN001335,ONGC,Oil & Natural Gas Corp,NSE,ENERGY,03-09-2020,287.63,293.27,271.39,275.97,281.05,3991817,120377.99,56.8,2.97,1.589,0.443,325.3,182.71,0.5,NIFTY50_PORTFOLIO,BUY,1199,304.98,INR
IN002956,POWERGRID,Power Grid Corporation,BSE,UTILITIES,03-09-2020,237.9,253.76,232.31,251.3,249.57,1621809,230622.27,19.26,13.82,1.059,0.466,341.2,159.62,2.3,SECTORAL_PORTFOLIO,HOLD,1105,269.21,INR
IN002968,POWERGRID,Power Grid Corporation,BSE,UTILITIES,03-09-2020,241.49,249.6,237.23,243.58,250.39,4572287,68345.01,76.33,5.77,2.331,0.619,290.92,166.07,0.5,NIFTY50_PORTFOLIO,BUY,381,268.32,INR
IN002986,POWERGRID,Power Grid Corporation,BSE,UTILITIES,03-09-2020,242.48,244.48,237.25,237.44,241.64,2049620,85370.55,42.41,12.28,2.896,0.523,315.89,231.22,3.5,MIDCAP_PORTFOLIO,BUY,751,219.76,INR
IN002997,POWERGRID,Power Grid Corporation,BSE,UTILITIES,03-09-2020,250.54,260.65,246.1,259.71,266.55,1646817,95056.62,32.01,9.79,1.9755,1.687,317.81,216.93,3.5,SECTORAL_PORTFOLIO,BUY,74,259.93,INR
IN000153,SBIN,State Bank of India,NSE,FINANCE,03-09-2020,597.05,610,585.16,599.37,582.42,3109604,289399.815,50.17,12.51,1.8405,1.441,662.78,431.82,1.2,SECTORAL_PORTFOLIO,HOLD,56,607.63,INR
IN000159,SBIN,State Bank of India,NSE,FINANCE,03-09-2020,614.89,649.44,597.17,632.44,636.38,4599841,289399.815,44,10.03,3.345,0.782,833.11,490.55,3.5,MIDCAP_PORTFOLIO,BUY,415,668.64,INR
IN000165,SBIN,State Bank of India,NSE,FINANCE,03-09-2020,609.28,619.1,599.57,607.24,623.85,4925954,599624.35,76.52,4.08,2.593,1.03,814.97,427.76,1.2,MIDCAP_PORTFOLIO,BUY,478,722.14,INR
IN000180,SBIN,State Bank of India,NSE,FINANCE,03-09-2020,623.31,654.92,608.44,638.22,655.73,3472334,95081.24,22.41,7.65,1.212,1.017,638.22,382.75,3.5,SECTORAL_PORTFOLIO,HOLD,1135,488.82,INR
IN003437,SBIN,State Bank of India,NSE,FINANCE,03-09-2020,611.85,654.09,596.41,644.87,652.56,1366891,384670.11,11.56,1.72,0.642,0.873,644.87,379.47,2.3,NIFTY50_PORTFOLIO,HOLD,1937,709.77,INR
IN003524,SBIN,State Bank of India,NSE,FINANCE,03-09-2020,598.45,605.22,567.03,567.45,586.61,4113005,380417.3,23.89,5.66,0.61,1.772,713.77,380.76,0,MIDCAP_PORTFOLIO,SELL,1318,476.34,INR
IN003573,SBIN,State Bank of India,NSE,FINANCE,03-09-2020,605.29,622.79,582.12,595.47,580.33,2638989,393056.74,44,14.33,1.205,1.601,643.42,381.91,5.1,NIFTY50_PORTFOLIO,SELL,244,629.55,INR
IN003590,SBIN,State Bank of India,NSE,FINANCE,03-09-2020,585.28,611.62,568.05,606.51,596.34,3753478,62224.22,10.12,5.89,0.706,1.324,689.76,392.12,5.1,NIFTY50_PORTFOLIO,HOLD,10,736.71,INR
IN000627,TECHM,Tech Mahindra,NSE,TECHNOLOGY,03-09-2020,1334.04,1356.42,1231.9,1242.2,1250.29,2111854,908694.79,12.82,14.49,1.307,0.755,1767.2,1042.49,3.5,MIDCAP_PORTFOLIO,SELL,299,1286.14,INR
IN004812,TITAN,Titan Company,BSE,CONSUMER GOODS,03-09-2020,3322.48,3351.94,3196.53,3218.35,3295.29,2389908.5,581703.58,74.69,13.75,3.659,0.67,4740.48,2804.56,1.2,SECTORAL_PORTFOLIO,BUY,302,2914.69,INR
IN004816,TITAN,Titan Company,BSE,CONSUMER GOODS,03-09-2020,3344.4,3485.53,3303.99,3459.83,3555.5,2389908.5,362988.78,44.08,13.13,1.099,1.772,4610.38,2722.69,3.5,NIFTY50_PORTFOLIO,BUY,827,3524.5,INR
IN004830,TITAN,Titan Company,BSE,CONSUMER GOODS,03-09-2020,3494.25,3670.33,3425.42,3617.92,3725.11,126992,2681349.77,53.8,3.08,1.125,0.962,4438.17,2734.29,3.5,NIFTY50_PORTFOLIO,HOLD,1106,4171.51,INR
IN004845,TITAN,Titan Company,BSE,CONSUMER GOODS,03-09-2020,3268.35,3521.4,3175.03,3461.94,3549.07,2430119,1835830.275,13.4,10.21,2.122,1.923,3691.29,2809.35,0.5,SECTORAL_PORTFOLIO,BUY,1186,3342.74,INR
IN004855,TITAN,Titan Company,BSE,CONSUMER GOODS,03-09-2020,3271.69,3295.72,3046.65,3118.62,3057.94,2655895,1835830.275,64.55,2.36,1.32,1.441,3860.89,3086.68,0,SECTORAL_PORTFOLIO,BUY,210,3051.75,INR
IN004897,TITAN,Titan Company,BSE,CONSUMER GOODS,03-09-2020,3361.29,3542.67,3314.96,3361.29,3479.84,2389908.5,2395883.04,65.31,10.25,0.127,0.912,3912.33,2748.59,5.1,NIFTY50_PORTFOLIO,BUY,1201,2724.94,INR
IN004903,TITAN,Titan Company,BSE,CONSUMER GOODS,03-09-2020,3443.06,3679.68,3388.25,3658.48,3724.87,1036813,1835830.275,52.99,13.01,1.59,1.431,4414.73,3132.84,1.2,NIFTY50_PORTFOLIO,HOLD,1026,3132.21,INR
IN004947,TITAN,Titan Company,BSE,CONSUMER GOODS,03-09-2020,3534.52,3566.89,3480.05,3501.84,3394.06,1895567,2285363.32,49.37,11.08,1.973,1.584,3587.9,2184.6,3.5,NIFTY50_PORTFOLIO,BUY,623,3004.39,INR
IN004979,TITAN,Titan Company,BSE,CONSUMER GOODS,03-09-2020,3566.94,3631.06,3432.38,3485.06,3526.24,2184464,514635.01,44.08,11.38,1.757,1.041,3973.47,3006.5,0.5,MIDCAP_PORTFOLIO,SELL,773,3456.88,INR
IN004984,TITAN,Titan Company,BSE,CONSUMER GOODS,03-09-2020,3236.71,3249.08,3142.18,3205.47,3239.09,635333,2650243.77,61.85,7.88,0.374,1.499,3736.23,2290.54,0,MIDCAP_PORTFOLIO,BUY,1520,2836.31,INR
IN004998,TITAN,Titan Company,BSE,CONSUMER GOODS,03-09-2020,3368.12,3404.4,3281.45,3368.53,3472.3,4177579,1351168.57,21.41,1.17,1.612,1.609,4359.54,2041.04,0,NIFTY50_PORTFOLIO,SELL,737,2713.73,INR
IN004833,HCLTECH,HCL Technologies,NSE,TECHNOLOGY,04-09-2020,1505.02,1529.96,1486.21,1495.76,1457.83,4179159,175703.46,44.19,10.37,3.249,1.693,1901.93,1060.94,2.3,SECTORAL_PORTFOLIO,SELL,1578,1704.84,INR
IN004777,HDFCBANK,HDFC Bank,NSE,FINANCE,04-09-2020,1591.55,1598.02,1537.92,1579,1600.58,3405415,1522502.5,40.26,11.74,1.979,1.004,2072.47,1034.16,2.3,SECTORAL_PORTFOLIO,BUY,17,1316.46,INR
IN004783,HDFCBANK,HDFC Bank,NSE,FINANCE,04-09-2020,1625.56,1629.94,1538.72,1582.47,1547.62,3954082,1078079.63,45.75,1.18,0.511,1.934,1870.5,1207.62,0,NIFTY50_PORTFOLIO,BUY,1315,1406.04,INR
IN004835,HDFCBANK,HDFC Bank,NSE,FINANCE,04-09-2020,1593.11,1640.95,1545.54,1602.76,1652.14,4081596,1169720.98,55.59,5.78,3.442,1.09,2043.36,1057.89,2.3,NIFTY50_PORTFOLIO,BUY,337,1882.39,INR
IN001819,INFY,Infosys,NSE,TECHNOLOGY,04-09-2020,1453.93,1477.61,1322.95,1359.13,1361.06,2688615,838852.59,64.29,7.88,0.09,1.86,2020.56,945.33,5.1,MIDCAP_PORTFOLIO,HOLD,1967,1258.68,INR
IN003877,NESTLEIND,Nestle India,BSE,FINANCE,04-09-2020,21912.14,22319.12,20865.56,21441.68,20718.23,4048430,10759084.95,66.86,1.11,1.355,1.2725,28483.92,14980.62,5.1,MIDCAP_PORTFOLIO,HOLD,1273,18909.05,INR
IN003872,NTPC,NTPC Limited,NSE,UTILITIES,04-09-2020,363.1,368.98,358.61,360.11,353.02,2394789.5,135019.88,14.97,1.91,3.026,0.912,385.54,309.65,2.3,NIFTY50_PORTFOLIO,BUY,1641,392.43,INR
IN003923,NTPC,NTPC Limited,NSE,UTILITIES,04-09-2020,338.53,344.25,319.21,324.64,315.16,3049704,140678.2,55.38,10.29,2.041,0.638,439.77,284.98,1.2,NIFTY50_PORTFOLIO,BUY,511,269.07,INR
IN003925,NTPC,NTPC Limited,NSE,UTILITIES,04-09-2020,364.41,375.43,354.92,364.41,374.78,2227786,56474.42,24.07,6.53,3.563,1.505,388.25,231.67,3.5,SECTORAL_PORTFOLIO,BUY,871,308.13,INR
IN003984,NTPC,NTPC Limited,NSE,UTILITIES,04-09-2020,364.51,390.71,358.34,385.23,379.81,4183509,89897.36,66.58,4.49,3.105,1.019,486.62,246.75,0.5,NIFTY50_PORTFOLIO,BUY,1358,305.2,INR
IN003992,NTPC,NTPC Limited,NSE,UTILITIES,04-09-2020,348.79,349.06,341.64,347.79,338.81,4131819,93848.05,36,10.96,1.241,1.302,385.09,288.88,0.5,NIFTY50_PORTFOLIO,BUY,116,431.87,INR
IN004026,NTPC,NTPC Limited,NSE,UTILITIES,04-09-2020,359.26,368.46,333.12,342.95,345.74,1895922,338474.97,45.19,1.35,2.065,1.797,447.34,254.55,5.1,SECTORAL_PORTFOLIO,BUY,799,421.49,INR
IN004039,NTPC,NTPC Limited,NSE,UTILITIES,04-09-2020,361.39,389.06,360.42,380.61,376.79,4175882,100667.89,54.19,2.46,2.263,1.0765,411.77,293.75,0,MIDCAP_PORTFOLIO,BUY,300,308.5,INR
IN004053,NTPC,NTPC Limited,NSE,UTILITIES,04-09-2020,364.87,369.06,348.74,354.63,353.94,3814260,93012.32,56.75,10.68,0.579,0.508,400.72,327.09,1.2,MIDCAP_PORTFOLIO,BUY,352,330.26,INR
IN003706,ONGC,Oil & Natural Gas Corp,NSE,ENERGY,04-09-2020,267.63,283.41,261.56,267.63,284.59,3265202,87744.81,56.06,9.35,3.284,1.362,327.59,209.6,5.1,NIFTY50_PORTFOLIO,BUY,1221,269.27,INR
IN003772,ONGC,Oil & Natural Gas Corp,NSE,ENERGY,04-09-2020,275.9,286.39,269.83,283.44,283.96,4109749,181058.88,47.36,5.31,2.253,0.8,374.47,265.42,2.3,NIFTY50_PORTFOLIO,HOLD,1369,253.48,INR
IN003795,ONGC,Oil & Natural Gas Corp,NSE,ENERGY,04-09-2020,284.52,304.99,283.67,300.15,300.75,1050535,213730.13,59.26,14.4,0.043,1.095,300.15,190.39,2.3,MIDCAP_PORTFOLIO,BUY,48,308.97,INR
IN003867,ONGC,Oil & Natural Gas Corp,NSE,ENERGY,04-09-2020,293.24,300.48,282.3,282.81,290.28,1900103,230219.94,28.11,11.12,1.89,0.987,331.65,199.15,5.1,SECTORAL_PORTFOLIO,SELL,1868,255.58,INR
IN003873,ONGC,Oil & Natural Gas Corp,NSE,ENERGY,04-09-2020,281.99,291.39,278.79,288.75,277.74,4336567,240768.09,18.7,9.65,0.201,0.568,388.35,191.69,0,SECTORAL_PORTFOLIO,HOLD,569,222.9,INR
IN003908,ONGC,Oil & Natural Gas Corp,NSE,PHARMACEUTICALS,04-09-2020,270.44,290.18,265.97,285.42,295.46,4488107,243876.59,34.31,3.16,2.478,0.64,384.09,239.93,3.5,NIFTY50_PORTFOLIO,SELL,1590,240.72,INR
IN004793,TCS,Tata Consultancy Services,NSE,TECHNOLOGY,04-09-2020,3571.86,3637.19,3468.21,3562.98,3652.69,2467730,2109775.87,26.39,5.35,3.826,0.822,4631.95,2245.22,3.5,MIDCAP_PORTFOLIO,BUY,1785,2987.5,INR
IN003552,ADANIENT,Adani Enterprises,NSE,CONGLOMERATE,06-09-2020,2916.25,2929.46,2683.97,2746.66,2808.32,3568405,2499115.65,63.68,14.44,0.843,1.175,3875.1,2642.72,0,MIDCAP_PORTFOLIO,HOLD,1766,2303.94,INR
IN003618,ADANIENT,Adani Enterprises,NSE,CONGLOMERATE,06-09-2020,2869.36,2951.15,2687.45,2744.22,2684.84,1816970,840021.75,33.47,1.34,1.891,1.674,3182.28,2493.39,1.2,SECTORAL_PORTFOLIO,BUY,619,2865.3,INR
IN003659,ADANIENT,Adani Enterprises,NSE,CONGLOMERATE,06-09-2020,2716.18,2979.18,2709.5,2902.01,2801.44,4015362,1260533.72,42.77,1.31,2.649,0.918,3833.01,2081.84,0,NIFTY50_PORTFOLIO,HOLD,1836,3249.96,INR
IN003683,ADANIENT,Adani Enterprises,NSE,CONGLOMERATE,06-09-2020,2795.2,2934.72,2727,2851.75,2851.23,4246246,1474560.15,27.2,13.2,0.45,1.854,3872.34,1807.6,5.1,SECTORAL_PORTFOLIO,BUY,1256,3091.06,INR
IN003686,ADANIENT,Adani Enterprises,NSE,CONGLOMERATE,06-09-2020,2793.57,2864.93,2731.44,2771.69,2809.56,2006933,2176171.27,48.41,12.77,0.972,0.559,3718.71,1728.2,0,MIDCAP_PORTFOLIO,BUY,750,2981.52,INR
IN000133,BAJFINANCE,Bajaj Finance,NSE,NBFC,06-09-2020,6953.21,7123.13,6767.75,6953.21,6998.9,197052,378118.49,44.36,8.97,3.48,1.639,8739.12,5022.55,2.3,MIDCAP_PORTFOLIO,BUY,614,8062.97,INR
IN000191,BAJFINANCE,Bajaj Finance,NSE,NBFC,06-09-2020,6716.03,6871.25,6445.91,6582.34,6601.04,4692566,6205041.83,44.36,12.08,1.426,0.471,9181.48,5151.08,5.1,NIFTY50_PORTFOLIO,HOLD,484,6185.67,INR
IN000260,BAJFINANCE,Bajaj Finance,NSE,NBFC,06-09-2020,6679.64,6721.4,6291.53,6306.6,6323.31,747690,2604390.92,54.3,13.07,1.856,0.505,7923.87,5120.35,0.5,NIFTY50_PORTFOLIO,SELL,1527,7907.64,INR
IN003275,HDFCBANK,HDFC Bank,NSE,FINANCE,07-09-2020,1620.78,1637.99,1601.84,1602.13,1559.9,655027,986791.47,29.14,9.39,0.133,0.974,2046.71,1455.1,1.2,MIDCAP_PORTFOLIO,BUY,1721,1852.25,INR
IN003311,HDFCBANK,HDFC Bank,NSE,FINANCE,07-09-2020,1639.56,1739.16,1595.08,1709.33,1681.04,2124920,658872,65.74,10.3,2.062,1.09,2045.47,1405.66,1.2,NIFTY50_PORTFOLIO,SELL,1227,1347.54,INR
IN003318,HDFCBANK,HDFC Bank,NSE,FINANCE,07-09-2020,1628.19,1697.11,1581.05,1676.64,1613.02,2900263,1284959.59,24.93,6.01,2.607,1.924,2219.93,1040.78,3.5,SECTORAL_PORTFOLIO,BUY,1544,1506.22,INR
IN001440,HINDUNILVR,Hindustan Unilever,NSE,FMCG,07-09-2020,2395.49,2446.98,2360.36,2367.44,2413.23,1607552,1398609.34,64.02,7.52,2.982,1.778,3446.36,1579.94,1.2,MIDCAP_PORTFOLIO,BUY,459,2343.85,INR
IN004342,HINDUNILVR,Hindustan Unilever,NSE,FMCG,07-09-2020,2610.45,2626.66,2583.68,2599.49,2616.13,4729041,1676494.09,23.87,1.53,2.673,1.967,3432,1601.13,0.5,SECTORAL_PORTFOLIO,BUY,1855,1958,INR
IN004358,HINDUNILVR,Hindustan Unilever,NSE,ENERGY,07-09-2020,2448.17,2587.11,2383.28,2545.61,2444.72,1815629,2302855.14,62.26,14.7,0.376,0.893,2809.86,1649.21,2.3,MIDCAP_PORTFOLIO,BUY,1166,3073.3,INR
IN002838,HCLTECH,HCL Technologies,NSE,TECHNOLOGY,09-09-2020,1442.55,1565.74,1414.82,1531.9,1495.14,2225047,1106318.27,56.16,8.54,2.11,0.624,1816.16,1357.28,1.2,NIFTY50_PORTFOLIO,BUY,1128,1631.35,INR
IN004035,ONGC,Oil & Natural Gas Corp,NSE,ENERGY,09-09-2020,287.83,307.72,283.86,305.4,313.7,3583301,70063.21,70.13,6.09,2.884,0.825,329.12,171.3,0.5,NIFTY50_PORTFOLIO,BUY,741,247.81,INR
IN002813,SUNPHARMA,Sun Pharmaceutical,BSE,PHARMACEUTICALS,09-09-2020,1237.8,1239.19,1153.97,1156.54,1192.75,3592710,920309.24,27.7,14.85,2.838,1.82,1502.63,867.4,1.2,SECTORAL_PORTFOLIO,BUY,1041,1003.77,INR
IN002841,SUNPHARMA,Sun Pharmaceutical,BSE,PHARMACEUTICALS,09-09-2020,1209.76,1235,1202.99,1208.13,1242.78,2616174,618696.95,16.91,14.98,3.44,1.012,1600.77,796.16,0.5,MIDCAP_PORTFOLIO,BUY,254,1267.46,INR
IN000523,TCS,Tata Consultancy Services,NSE,TECHNOLOGY,09-09-2020,3573.55,3721.43,3492.59,3573.55,3746.38,296669,3159532.14,44.04,7.44,2.342,1.863,4174.24,2710.65,0.5,MIDCAP_PORTFOLIO,HOLD,724,3041.05,INR
IN000546,TCS,Tata Consultancy Services,NSE,TECHNOLOGY,09-09-2020,3428.28,3497.85,3278.12,3282.82,3236.75,3303424,3081421.6,74.62,6.64,0.911,0.944,3750.31,2144.46,5.1,SECTORAL_PORTFOLIO,BUY,547,3178.71,INR
IN000554,TCS,Tata Consultancy Services,NSE,TECHNOLOGY,09-09-2020,3612.87,3824.31,3568.49,3732.57,3753.85,3559159,253547.5,69.29,12.39,2.873,1.201,4823.82,2611.89,3.5,MIDCAP_PORTFOLIO,BUY,681,4321.98,INR
IN000651,TCS,Tata Consultancy Services,NSE,TECHNOLOGY,09-09-2020,3406.02,3434.93,3339.38,3367.91,3253.51,4776429,997216.58,9.45,14.75,3.355,1.743,4330.6,3321.54,3.5,SECTORAL_PORTFOLIO,BUY,46,3082.25,INR
IN000617,ADANIENT,Adani Enterprises,NSE,CONGLOMERATE,10-09-2020,2674.5,2930.36,2630.9,2849.74,2777.81,941450,2122146.45,75.36,2.8,2.344,1.68,3525.68,2392.12,2.3,SECTORAL_PORTFOLIO,BUY,24,3412.9,INR
IN000733,BAJFINANCE,Bajaj Finance,NSE,NBFC,10-09-2020,7045.79,7239.67,6895.14,6914.06,6817.99,3155099,3766976.31,14.44,7.83,3.974,1.233,7818.56,4339.11,2.3,SECTORAL_PORTFOLIO,BUY,1759,7397.55,INR
IN001609,HDFCBANK,HDFC Bank,NSE,FINANCE,10-09-2020,1653.83,1761.53,1637.78,1653.83,1752.33,2967816,938522.78,35.74,6.17,3.191,1.329,1995.26,1482.77,0,MIDCAP_PORTFOLIO,HOLD,1891,1888.25,INR
IN001616,HDFCBANK,HDFC Bank,NSE,FINANCE,10-09-2020,1660.55,1787.64,1634.28,1744.91,1790.3,3610179,899219.24,67.28,8.14,1.734,0.477,2096.43,1117.33,3.5,NIFTY50_PORTFOLIO,BUY,1697,1877.04,INR
IN001636,HDFCBANK,HDFC Bank,NSE,FINANCE,10-09-2020,1675.14,1707.67,1627.62,1653.74,1646.63,3581538,1149147.09,55.59,2.03,2.983,1.09,1745.84,1324.83,1.2,NIFTY50_PORTFOLIO,HOLD,1507,1288.81,INR
IN001685,HDFCBANK,HDFC Bank,NSE,FINANCE,10-09-2020,1656.58,1684.64,1570.94,1587.09,1597.7,2920567,1132078.37,27.96,3.19,1.376,0.508,1772.24,1302.03,5.1,NIFTY50_PORTFOLIO,BUY,1263,1970.46,INR
IN001695,HDFCBANK,HDFC Bank,NSE,FINANCE,10-09-2020,1583.56,1586.85,1541.74,1564.56,1504.45,4654254,1270398.3,58.85,6.11,1.132,0.944,2092.78,1137.47,3.5,MIDCAP_PORTFOLIO,BUY,772,1485.27,INR
IN001699,HDFCBANK,HDFC Bank,NSE,FINANCE,10-09-2020,1537.84,1539.19,1502.48,1504.15,1506.16,1102414,1301221.54,54.96,12.9,1.339,1.427,1943.78,1498.11,1.2,MIDCAP_PORTFOLIO,BUY,881,1326.84,INR
IN001704,HDFCBANK,HDFC Bank,NSE,FINANCE,10-09-2020,1591,1596.48,1530.24,1562.06,1507.44,2443180,1245200.43,26.53,14.51,0.707,1.797,2210.91,1244.92,2.3,SECTORAL_PORTFOLIO,BUY,855,1610.69,INR
IN001705,HDFCBANK,HDFC Bank,NSE,FINANCE,10-09-2020,1565.18,1609.45,1458.84,1459.64,1469.51,3056597,205182.53,63.15,3.56,0.25,0.41,1934.17,1364.99,1.2,NIFTY50_PORTFOLIO,BUY,1005,1640.15,INR
IN001719,HDFCBANK,HDFC Bank,NSE,FINANCE,10-09-2020,1570.25,1597.19,1484.85,1511.84,1515.94,2337639,387179.88,69.52,14.39,1.733,1.243,2181.8,1055.31,1.2,SECTORAL_PORTFOLIO,BUY,19,1261.31,INR
IN003245,ICICIBANK,ICICI Bank,NSE,FINANCE,10-09-2020,907.21,917.66,865.47,877.65,884.39,3258125,485059.78,11.83,10.64,0.117,1.494,1169.59,877.65,1.2,NIFTY50_PORTFOLIO,SELL,1927,1071.68,INR
IN003255,ICICIBANK,ICICI Bank,NSE,FINANCE,10-09-2020,968.16,998.76,947.67,975.85,945.48,3054087,822715.29,46.93,12.41,3.353,1.618,1109.33,584.81,5.1,NIFTY50_PORTFOLIO,BUY,232,994.51,INR
IN001353,NTPC,NTPC Limited,NSE,UTILITIES,10-09-2020,333.16,350.69,332.68,346.51,349.18,1577572,336021.62,31.45,12.66,1.135,0.786,379.47,211.81,0.5,NIFTY50_PORTFOLIO,BUY,1792,413.93,INR
IN002262,TCS,Tata Consultancy Services,NSE,TECHNOLOGY,10-09-2020,3586.31,3652.04,3346.93,3387.11,3425.79,3107653,1601925.24,31.17,5.72,3.259,0.434,3871.67,2158.64,5.1,SECTORAL_PORTFOLIO,BUY,537,3882.28,INR
IN002269,TCS,Tata Consultancy Services,NSE,TECHNOLOGY,10-09-2020,3597.2,3617.08,3542.05,3597.2,3522.52,2931369,861468.63,16.69,6.34,2.342,1.701,3991.68,2204.69,0,SECTORAL_PORTFOLIO,BUY,1490,2738.2,INR
IN002303,TCS,Tata Consultancy Services,NSE,TECHNOLOGY,10-09-2020,3481.16,3563.33,3197.1,3270.23,3316.1,4582996,879259.66,33.53,10.59,2.693,1.418,3730.86,2981.52,2.3,NIFTY50_PORTFOLIO,HOLD,1588,4007.31,INR
IN002310,TCS,Tata Consultancy Services,NSE,TECHNOLOGY,10-09-2020,3430.63,3484.97,3331.04,3430.63,3458.1,466104,1636226.06,63.56,1.97,1.506,1.807,4060.21,2769.91,5.1,NIFTY50_PORTFOLIO,BUY,823,3463.02,INR
IN002860,ASIANPAINT,Asian Paints,BSE,CONSUMER GOODS,11-09-2020,3031.37,3088.54,2861.06,2913.14,2882.21,2530314,1583748.83,76.82,3.25,2.44,1.209,3734.04,1897.04,0.5,SECTORAL_PORTFOLIO,BUY,133,2382.72,INR
IN002870,ASIANPAINT,Asian Paints,BSE,CONSUMER GOODS,11-09-2020,3056.87,3107.55,2817.03,2848.57,2829.45,2143041,2058195.94,47.03,7.6,2.293,1.519,3364.41,2279.58,3.5,NIFTY50_PORTFOLIO,BUY,1974,3065.79,INR
IN002883,ASIANPAINT,Asian Paints,BSE,CONSUMER GOODS,11-09-2020,3049.21,3222.15,3010.37,3164.02,3070.81,3035212,358855.5,78.42,1.57,3.906,0.736,3708.54,2688.43,1.2,SECTORAL_PORTFOLIO,SELL,1259,2548.97,INR
IN004526,HCLTECH,HCL Technologies,NSE,TECHNOLOGY,11-09-2020,1568.94,1585.6,1556,1582.03,1557.88,4999513,983511.12,23.68,7.17,2.783,1.386,1625.31,1303.07,1.2,SECTORAL_PORTFOLIO,BUY,600,1297.84,INR
IN004539,HCLTECH,HCL Technologies,NSE,TECHNOLOGY,11-09-2020,1481.61,1531.4,1440.21,1490.99,1484.33,2786193,422468.53,40.17,10.99,0.082,1.043,1920.78,919.79,1.2,SECTORAL_PORTFOLIO,BUY,1303,1165.53,INR
IN004560,HCLTECH,HCL Technologies,NSE,TECHNOLOGY,11-09-2020,1504.18,1627.84,1489.57,1604.14,1603.64,387835,177170.1,41.49,10.81,1.464,1.553,1957.32,1167.24,0,MIDCAP_PORTFOLIO,BUY,146,1579.05,INR
IN004565,HCLTECH,HCL Technologies,NSE,TECHNOLOGY,11-09-2020,1495.5,1518.29,1488.05,1513.63,1515.39,2723448,1095521.18,28.76,7.58,0.697,1.531,1933.27,1242.55,0,NIFTY50_PORTFOLIO,HOLD,136,1429.94,INR
